order_id,product_id,customer_id,order_date,shipping_date,quantity,unit_price,discount_pct,sales_amount,shipping_method,payment_method,order_status,delivery_date,customer_segment,customer_region
2798217,18030,336188,2025-11-07,2025-11-10,1,2921.51,5.0,2775.43,Economy,Credit Card,Delivered,2025-11-15,Small Business,West
5603235,74568,709849,2025-11-05,2025-11-12,1,1900.16,5.0,1805.15,Express,Credit Card,Delivered,2025-11-15,Consumer,East
6963944,28129,877837,2026-06-22,2026-06-28,2,6269.52,0.0,12539.04,Express,COD,Delivered,2026-07-04,Consumer,North
1641198,28129,475309,2025-06-04,2025-06-07,1,6269.52,20.0,5015.62,Standard,UPI,Delivered,2025-06-09,Consumer,South
8221093,18030,366863,2025-02-24,2025-02-28,2,2921.51,10.0,5258.72,Standard,Net Banking,Shipped,,Consumer,South
1412593,68899,974569,2025-11-07,2025-11-11,1,2456.67,5.0,2333.84,Standard,Net Banking,Delivered,2025-11-16,Consumer,West
7340816,74568,998146,2025-07-19,2025-07-25,3,1900.16,10.0,5130.43,Standard,UPI,Delivered,2025-07-30,Consumer,East
1195506,17733,204369,2025-07-15,2025-07-17,1,3137.12,5.0,2980.26,Standard,Net Banking,Shipped,,Consumer,North
5328959,79641,856696,2025-01-06,2025-01-09,4,5363.01,20.0,17161.63,Standard,COD,Delivered,2025-01-14,Small Business,South
2825075,48964,555666,2025-11-19,2025-11-22,1,770.14,10.0,693.13,Economy,Credit Card,Delivered,2025-11-28,Consumer,Central
2262269,79641,969595,2025-06-13,2025-06-14,1,5363.01,10.0,4826.71,Economy,Net Banking,Delivered,2025-06-20,Consumer,North
7790601,74568,974569,2025-05-02,2025-05-05,2,1900.16,20.0,3040.26,Economy,Debit Card,Cancelled,,Consumer,Central
2770858,56188,671259,2025-01-29,2025-02-05,2,3443.64,15.0,5854.19,Express,Debit Card,Shipped,,Corporate,South
1531299,74568,966752,2025-08-07,2025-08-14,2,1900.16,15.0,3230.27,Standard,UPI,Delivered,2025-08-20,Consumer,South
1809968,97797,384068,2026-04-23,2026-04-25,4,1675.71,0.0,6702.84,Standard,Wallet,Shipped,,Consumer,Central
3187999,97797,401988,2025-07-23,2025-07-26,1,1675.71,0.0,1675.71,Express,Credit Card,Delivered,2025-07-31,Consumer,Central
5588432,74568,352435,2025-12-21,2025-12-24,3,1900.16,10.0,5130.43,Express,UPI,Delivered,2025-12-25,Consumer,Central
8159339,21529,846689,2026-02-05,2026-02-09,1,919.39,10.0,827.45,Standard,UPI,Delivered,2026-02-13,Small Business,East
7406851,56188,181824,2025-07-18,2025-07-22,1,3443.64,10.0,3099.28,Standard,Credit Card,Delivered,2025-07-23,Consumer,South
8185821,48964,709849,2026-03-20,2026-03-21,1,770.14,15.0,654.62,Express,Net Banking,Delivered,2026-03-22,Consumer,West
8528787,28129,568904,2025-12-26,2026-01-01,1,6269.52,5.0,5956.04,Standard,COD,Cancelled,,Consumer,South
5426969,85575,773657,2025-11-06,2025-11-16,2,3516.68,5.0,6681.69,Standard,Credit Card,Delivered,2025-11-20,Consumer,Central
4323118,74568,550630,2025-01-01,2025-01-06,2,1900.16,10.0,3420.29,Standard,Credit Card,Shipped,,Consumer,South
8087454,74568,388560,2025-01-25,2025-01-30,1,1900.16,5.0,1805.15,Express,COD,Delivered,2025-02-06,Corporate,North
1210008,79641,133665,2026-06-25,2026-06-29,4,5363.01,10.0,19306.84,Economy,Credit Card,Delivered,2026-07-05,Small Business,Central
9865152,17733,218990,2026-02-24,2026-02-27,1,3137.12,15.0,2666.55,Express,Credit Card,Delivered,2026-03-02,Consumer,Central
4711125,48964,128716,2026-05-26,2026-05-28,1,770.14,10.0,693.13,Same Day,COD,Delivered,2026-05-31,Consumer,Central
7796856,68899,427245,2026-05-06,2026-05-10,2,2456.67,15.0,4176.34,Economy,COD,Delivered,2026-05-15,Consumer,South
5757720,85575,385379,2025-01-15,2025-01-16,1,3516.68,10.0,3165.01,Standard,UPI,Delivered,2025-01-18,Small Business,South
6527666,85575,128716,2026-03-03,2026-03-09,1,3516.68,15.0,2989.18,Express,UPI,Returned,2026-03-16,Consumer,Central
1856654,85575,357793,2025-09-21,2025-09-24,2,3516.68,0.0,7033.36,Express,COD,Processing,,Consumer,West
5880808,85575,847924,2026-03-01,2026-03-04,1,3516.68,15.0,2989.18,Express,UPI,Delivered,2026-03-09,Consumer,West
4057611,97797,185010,2025-01-05,2025-01-08,1,1675.71,15.0,1424.35,Standard,UPI,Delivered,2025-01-10,Consumer,Central
8723773,79641,319445,2025-06-27,2025-07-07,2,5363.01,5.0,10189.72,Economy,Wallet,Delivered,2025-07-12,Consumer,North
1925164,79641,843319,2026-02-01,2026-02-03,1,5363.01,10.0,4826.71,Economy,UPI,Returned,2026-02-09,Consumer,South
7389775,50534,227114,2026-03-03,2026-03-05,2,1113.02,20.0,1780.83,Standard,UPI,Delivered,2026-03-06,Corporate,West
7308278,97797,757146,2025-11-28,2025-11-30,2,1675.71,0.0,3351.42,Standard,Debit Card,Delivered,2025-12-02,Consumer,South
6611657,50534,237942,2025-07-04,2025-07-09,1,1113.02,15.0,946.07,Standard,UPI,Delivered,2025-07-13,Consumer,Central
3485643,79641,388560,2025-07-09,2025-07-23,1,5363.01,25.0,4022.26,Economy,UPI,Delivered,2025-07-26,Corporate,North
5669829,85575,934697,2026-06-11,2026-06-13,1,3516.68,20.0,2813.34,Express,Debit Card,Delivered,2026-06-18,Small Business,South
4592477,74568,140413,2025-09-15,2025-09-22,2,1900.16,5.0,3610.3,Standard,UPI,Delivered,2025-09-25,Consumer,South
7773659,74568,579772,2025-09-19,2025-09-22,1,1900.16,10.0,1710.14,Economy,Wallet,Delivered,2025-09-29,Small Business,East
6719707,79641,934697,2025-11-04,2025-11-09,4,5363.01,25.0,16089.03,Standard,UPI,Delivered,2025-11-12,Small Business,Central
4528176,79641,862279,2025-08-31,2025-09-01,1,5363.01,10.0,4826.71,Standard,Credit Card,Delivered,2025-09-04,Consumer,South
8803770,17733,966752,2025-11-04,2025-11-08,2,3137.12,0.0,6274.24,Standard,Debit Card,Delivered,2025-11-09,Consumer,North
8027022,28129,477196,2025-09-11,2025-09-16,1,6269.52,0.0,6269.52,Express,Credit Card,Returned,2025-09-18,Small Business,West
9936240,78497,433775,2026-03-23,2026-03-27,1,725.77,15.0,616.9,Express,Net Banking,Delivered,2026-03-29,Corporate,South
5338241,97797,256838,2026-05-10,2026-05-12,1,1675.71,5.0,1591.92,Standard,UPI,Shipped,,Consumer,West
9603480,28129,791659,2026-05-23,2026-05-29,2,6269.52,0.0,12539.04,Standard,Debit Card,Delivered,2026-06-01,Consumer,South
7884884,85575,361785,2025-11-08,2025-11-18,5,3516.68,5.0,16704.23,Economy,Wallet,Shipped,,Consumer,South
8019145,74568,116164,2025-09-16,2025-09-19,1,1900.16,15.0,1615.14,Express,Credit Card,Returned,2025-09-22,Consumer,South
9575758,87260,140302,2025-12-31,2026-01-04,1,3209.12,10.0,2888.21,Economy,Credit Card,Delivered,2026-01-08,Consumer,West
2145002,68899,773930,2026-03-30,2026-04-05,1,2456.67,20.0,1965.34,Express,Wallet,Returned,2026-04-11,Consumer,West
8223907,18030,433775,2025-11-07,2025-11-10,1,2921.51,15.0,2483.28,Same Day,UPI,Delivered,2025-11-17,Corporate,West
5040619,97797,175945,2025-12-29,2026-01-05,3,1675.71,25.0,3770.35,Standard,Net Banking,Shipped,,Small Business,North
2079997,79641,952866,2026-01-31,2026-02-03,3,5363.01,20.0,12871.22,Economy,Wallet,Delivered,2026-02-09,Consumer,West
4618145,17733,469154,2025-12-20,2025-12-26,3,3137.12,0.0,9411.36,Standard,COD,Delivered,2025-12-29,Consumer,West
7201457,28129,262608,2026-01-29,2026-01-31,1,6269.52,10.0,5642.57,Standard,Credit Card,Delivered,2026-02-06,Corporate,Central
2355378,79641,116053,2025-05-13,2025-05-16,1,5363.01,0.0,5363.01,Standard,Net Banking,Returned,2025-05-17,Consumer,West
3480567,28129,579772,2025-10-12,2025-10-16,2,6269.52,25.0,9404.28,Standard,Net Banking,Cancelled,,Small Business,East
6925943,68899,977488,2025-11-17,2025-11-21,1,2456.67,5.0,2333.84,Economy,Credit Card,Delivered,2025-11-28,Consumer,North
8089664,78497,743830,2025-01-02,2025-01-08,2,725.77,10.0,1306.39,Economy,COD,Cancelled,,Consumer,North
4812208,18030,122589,2026-04-09,2026-04-23,1,2921.51,15.0,2483.28,Same Day,Debit Card,Processing,,Small Business,South
4320870,68899,427245,2025-11-25,2025-11-27,1,2456.67,0.0,2456.67,Standard,COD,Delivered,2025-11-28,Consumer,West
1984149,74568,249371,2025-03-28,2025-03-31,3,1900.16,15.0,4845.41,Economy,UPI,Delivered,2025-04-07,Consumer,East
8739487,17733,757146,2026-03-17,2026-03-20,1,3137.12,0.0,3137.12,Same Day,UPI,Delivered,2026-03-26,Consumer,East
3728734,97797,488868,2026-01-08,2026-01-12,4,1675.71,5.0,6367.7,Standard,Credit Card,Delivered,2026-01-19,Consumer,South
1416819,78497,599664,2026-02-06,2026-02-10,1,725.77,10.0,653.19,Express,COD,Delivered,2026-02-17,Consumer,North
5033744,79641,301050,2025-08-21,2025-08-27,1,5363.01,5.0,5094.86,Express,UPI,Returned,2025-08-30,Consumer,South
4392965,18474,897573,2026-04-08,2026-04-14,1,1417.87,10.0,1276.08,Standard,Credit Card,Delivered,2026-04-17,Small Business,Central
2388496,74568,754177,2025-09-02,2025-09-03,1,1900.16,20.0,1520.13,Express,Credit Card,Delivered,2025-09-08,Consumer,East
9945922,79641,856696,2025-11-10,2025-11-13,1,5363.01,5.0,5094.86,Same Day,Net Banking,Delivered,2025-11-15,Small Business,West
2145364,97797,319445,2025-01-01,2025-01-05,1,1675.71,10.0,1508.14,Standard,Credit Card,Delivered,2025-01-08,Consumer,East
7724687,79641,522537,2025-12-08,2025-12-12,2,5363.01,20.0,8580.82,Standard,UPI,Delivered,2025-12-13,Consumer,Central
8288839,79641,964228,2026-01-09,2026-01-11,3,5363.01,15.0,13675.68,Express,UPI,Delivered,2026-01-18,Consumer,North
6539733,78497,430456,2025-11-09,2025-11-12,1,725.77,0.0,725.77,Same Day,Debit Card,Delivered,2025-11-14,Consumer,West
8195378,28129,195305,2025-10-12,2025-10-15,1,6269.52,20.0,5015.62,Economy,UPI,Delivered,2025-10-18,Consumer,East
2804915,17733,209641,2026-03-13,2026-03-15,1,3137.12,0.0,3137.12,Economy,Debit Card,Delivered,2026-03-19,Consumer,North
3590506,28129,353063,2025-12-22,2025-12-27,2,6269.52,10.0,11285.14,Express,COD,Shipped,,Consumer,South
9350817,18030,897573,2025-06-21,2025-06-24,2,2921.51,10.0,5258.72,Express,Wallet,Delivered,2025-06-30,Small Business,East
1038748,97797,209641,2026-06-07,2026-06-11,1,1675.71,15.0,1424.35,Express,Debit Card,Delivered,2026-06-18,Consumer,South
7073702,21529,371909,2026-01-01,2026-01-05,1,919.39,0.0,919.39,Express,UPI,Delivered,2026-01-10,Small Business,East
3365763,78497,226199,2026-06-24,2026-07-01,1,725.77,0.0,725.77,Standard,UPI,Delivered,2026-07-07,Corporate,North
3030645,97797,306674,2026-06-14,2026-06-16,1,1675.71,15.0,1424.35,Express,COD,Shipped,,Consumer,West
3556291,50534,379266,2026-05-15,2026-05-17,1,1113.02,0.0,1113.02,Express,Debit Card,Delivered,2026-05-24,Small Business,Central
2905844,28129,823918,2026-02-04,2026-02-07,5,6269.52,10.0,28212.84,Express,UPI,Cancelled,,Consumer,South
2591593,79641,704903,2025-11-24,2025-11-27,1,5363.01,15.0,4558.56,Economy,COD,Processing,,Consumer,South
1780368,21529,378914,2025-04-22,2025-04-25,1,919.39,10.0,827.45,Express,Credit Card,Delivered,2025-04-26,Consumer,South
6857142,56188,932301,2025-10-31,2025-11-05,1,3443.64,0.0,3443.64,Standard,UPI,Delivered,2025-11-07,Corporate,West
9307953,79641,670867,2026-02-12,2026-02-15,2,5363.01,5.0,10189.72,Standard,Credit Card,Delivered,2026-02-21,Small Business,North
2156394,97797,210470,2025-10-22,2025-10-24,1,1675.71,25.0,1256.78,Standard,UPI,Cancelled,,Small Business,South
8629799,48964,847924,2026-04-16,2026-04-19,1,770.14,5.0,731.63,Standard,Debit Card,Delivered,2026-04-25,Consumer,Central
1765413,18030,743830,2025-03-17,2025-03-23,1,2921.51,0.0,2921.51,Standard,COD,Delivered,2025-03-26,Consumer,Central
3412537,18474,430456,2025-08-15,2025-08-21,2,1417.87,0.0,2835.74,Standard,UPI,Delivered,2025-08-22,Consumer,North
5617906,85575,622972,2025-10-15,2025-10-20,1,3516.68,5.0,3340.85,Standard,Credit Card,Delivered,2025-10-24,Corporate,West
2020438,21529,549338,2025-09-11,2025-09-15,3,919.39,25.0,2068.63,Standard,Wallet,Delivered,2025-09-17,Small Business,North
2949507,74568,353063,2025-03-16,2025-03-21,1,1900.16,5.0,1805.15,Economy,Wallet,Delivered,2025-03-24,Consumer,West
2707163,50534,943040,2025-04-11,2025-04-16,1,1113.02,0.0,1113.02,Same Day,UPI,Delivered,2025-04-20,Consumer,East
2905634,28129,966752,2026-03-29,2026-03-31,4,6269.52,10.0,22570.27,Standard,Net Banking,Shipped,,Consumer,South
4555663,18030,789525,2025-10-06,2025-10-10,2,2921.51,0.0,5843.02,Standard,Debit Card,Delivered,2025-10-15,Consumer,Central
9811357,28129,579772,2025-02-04,2025-02-10,1,6269.52,5.0,5956.04,Standard,UPI,Delivered,2025-02-12,Small Business,South
7756967,85575,211372,2025-01-12,2025-01-15,3,3516.68,25.0,7912.53,Standard,Credit Card,Delivered,2025-01-21,Consumer,West
9712736,18030,105859,2025-10-02,2025-10-07,1,2921.51,15.0,2483.28,Standard,Credit Card,Returned,2025-10-12,Consumer,Central
8782791,85575,133665,2025-04-18,2025-04-22,1,3516.68,0.0,3516.68,Standard,COD,Delivered,2025-04-24,Small Business,South
3321034,48964,319445,2025-12-31,2026-01-04,3,770.14,5.0,2194.9,Standard,Net Banking,Cancelled,,Consumer,East
4443801,97797,588449,2026-03-04,2026-03-06,2,1675.71,0.0,3351.42,Economy,Credit Card,Delivered,2026-03-12,Consumer,Central
9952560,78497,384300,2025-05-24,2025-05-29,1,725.77,0.0,725.77,Express,Credit Card,Processing,,Consumer,South
7968187,28129,975770,2025-11-18,2025-11-25,2,6269.52,10.0,11285.14,Economy,COD,Delivered,2025-11-28,Small Business,South
6521098,97797,206966,2025-04-12,2025-04-14,1,1675.71,10.0,1508.14,Standard,Credit Card,Shipped,,Small Business,South
1212995,97797,588449,2025-07-06,2025-07-09,1,1675.71,15.0,1424.35,Standard,Debit Card,Delivered,2025-07-13,Consumer,East
7981502,79641,306674,2026-04-29,2026-04-30,4,5363.01,20.0,17161.63,Economy,Credit Card,Returned,2026-05-02,Consumer,Central
3777905,79641,160872,2025-10-31,2025-11-01,1,5363.01,0.0,5363.01,Standard,Credit Card,Returned,2025-11-04,Consumer,South
3809904,21529,998146,2026-04-27,2026-05-11,2,919.39,20.0,1471.02,Express,Debit Card,Delivered,2026-05-12,Consumer,North
5208656,21529,316850,2025-05-22,2025-05-26,2,919.39,10.0,1654.9,Economy,COD,Delivered,2025-05-28,Consumer,West
6176449,21529,196949,2025-07-19,2025-07-22,1,919.39,0.0,919.39,Express,Debit Card,Delivered,2025-07-28,Consumer,North
7553932,79641,128716,2025-10-01,2025-10-04,1,5363.01,15.0,4558.56,Standard,UPI,Delivered,2025-10-05,Consumer,East
6910048,28129,877837,2025-10-05,2025-10-15,4,6269.52,0.0,25078.08,Express,Net Banking,Delivered,2025-10-19,Consumer,East
5722699,74568,704903,2026-06-29,2026-07-02,2,1900.16,10.0,3420.29,Standard,UPI,Delivered,2026-07-06,Consumer,South
9647933,68899,237942,2025-03-19,2025-03-24,2,2456.67,15.0,4176.34,Standard,Net Banking,Delivered,2025-03-25,Consumer,South
4706282,56188,209641,2026-04-07,2026-04-10,1,3443.64,5.0,3271.46,Standard,UPI,Delivered,2026-04-16,Consumer,West
9493515,74568,352435,2026-04-14,2026-04-15,1,1900.16,20.0,1520.13,Economy,UPI,Cancelled,,Consumer,West
2937180,21529,140302,2025-11-04,2025-11-09,1,919.39,0.0,919.39,Express,UPI,Delivered,2025-11-14,Consumer,South
5275132,79641,330334,2025-07-27,2025-07-28,1,5363.01,15.0,4558.56,Standard,Net Banking,Delivered,2025-08-02,Consumer,East
1795617,74568,384068,2025-10-21,2025-10-26,1,1900.16,0.0,1900.16,Standard,Net Banking,Delivered,2025-10-28,Consumer,South
6773844,79641,704903,2025-06-30,2025-07-03,2,5363.01,0.0,10726.02,Express,Net Banking,Delivered,2025-07-09,Consumer,South
3076593,74568,934697,2026-03-07,2026-03-12,3,1900.16,5.0,5415.46,Economy,Credit Card,Delivered,2026-03-18,Small Business,North
3168120,21529,747872,2025-10-12,2025-10-17,1,919.39,20.0,735.51,Standard,UPI,Delivered,2025-10-21,Consumer,West
2296401,48964,588449,2026-05-19,2026-05-24,1,770.14,0.0,770.14,Standard,Net Banking,Delivered,2026-05-29,Consumer,West
1550291,74568,998146,2025-11-29,2025-11-30,2,1900.16,20.0,3040.26,Economy,Debit Card,Delivered,2025-12-07,Consumer,Central
1943352,85575,932301,2025-10-19,2025-10-24,1,3516.68,0.0,3516.68,Economy,Wallet,Delivered,2025-10-29,Corporate,West
7598066,21529,256838,2026-01-04,2026-01-18,3,919.39,5.0,2620.26,Economy,Debit Card,Delivered,2026-01-20,Consumer,South
4145894,50534,791659,2025-10-15,2025-10-18,1,1113.02,5.0,1057.37,Standard,Debit Card,Delivered,2025-10-21,Consumer,South
1335244,78497,695423,2026-05-08,2026-05-11,1,725.77,0.0,725.77,Standard,Wallet,Delivered,2026-05-13,Consumer,West
9505807,74568,197699,2025-04-30,2025-05-06,1,1900.16,20.0,1520.13,Standard,Debit Card,Delivered,2025-05-09,Consumer,West
4804876,78497,370842,2026-06-15,2026-06-17,4,725.77,5.0,2757.93,Standard,UPI,Delivered,2026-06-24,Consumer,West
5864305,28129,762879,2026-03-14,2026-03-19,1,6269.52,10.0,5642.57,Economy,Debit Card,Delivered,2026-03-21,Consumer,South
8183114,87260,906386,2026-04-12,2026-04-17,2,3209.12,10.0,5776.42,Standard,COD,Delivered,2026-04-24,Consumer,East
2154553,28129,636431,2025-10-06,2025-10-07,1,6269.52,10.0,5642.57,Express,UPI,Shipped,,Small Business,South
3560760,21529,233384,2026-03-29,2026-04-02,1,919.39,10.0,827.45,Economy,UPI,Delivered,2026-04-06,Consumer,South
7731205,79641,490297,2025-07-07,2025-07-11,3,5363.01,20.0,12871.22,Economy,Net Banking,Delivered,2025-07-15,Consumer,South
3857403,28129,794726,2026-02-09,2026-02-12,1,6269.52,10.0,5642.57,Express,UPI,Delivered,2026-02-13,Consumer,Central
3166552,48964,906386,2025-04-03,2025-04-10,1,770.14,10.0,693.13,Economy,COD,Delivered,2025-04-12,Consumer,West
4403783,78497,488868,2025-07-07,2025-07-09,1,725.77,10.0,653.19,Standard,Wallet,Delivered,2025-07-12,Consumer,East
1953455,97797,388560,2025-09-18,2025-09-21,3,1675.71,10.0,4524.42,Standard,Debit Card,Shipped,,Corporate,South
1646626,17733,210470,2025-07-15,2025-07-21,1,3137.12,5.0,2980.26,Standard,COD,Delivered,2025-07-27,Small Business,Central
1600341,56188,185010,2025-08-19,2025-08-21,1,3443.64,10.0,3099.28,Economy,UPI,Delivered,2025-08-25,Consumer,South
1875863,28129,671259,2026-03-19,2026-03-25,5,6269.52,5.0,29780.22,Economy,Credit Card,Delivered,2026-03-31,Corporate,West
5021369,85575,122589,2025-06-09,2025-06-10,2,3516.68,15.0,5978.36,Standard,Debit Card,Delivered,2025-06-17,Small Business,South
3828862,85575,382353,2026-01-28,2026-02-01,3,3516.68,25.0,7912.53,Standard,UPI,Delivered,2026-02-04,Consumer,West
1523201,78497,366863,2025-02-22,2025-02-23,2,725.77,25.0,1088.66,Standard,Credit Card,Delivered,2025-03-01,Consumer,North
1641706,28129,520640,2026-02-12,2026-02-17,2,6269.52,15.0,10658.18,Standard,UPI,Shipped,,Consumer,North
1652268,74568,301050,2026-03-03,2026-03-09,1,1900.16,10.0,1710.14,Economy,Debit Card,Delivered,2026-03-13,Consumer,North
1543834,17733,636431,2025-08-27,2025-09-02,1,3137.12,15.0,2666.55,Standard,UPI,Delivered,2025-09-07,Small Business,West
2579015,17733,757146,2026-01-12,2026-01-22,2,3137.12,0.0,6274.24,Economy,Credit Card,Processing,,Consumer,North
6078929,56188,942315,2026-05-13,2026-05-18,2,3443.64,10.0,6198.55,Express,Wallet,Shipped,,Consumer,South
2981294,87260,119900,2026-03-08,2026-03-13,4,3209.12,0.0,12836.48,Standard,Debit Card,Processing,,Consumer,Central
9861823,18030,998146,2025-08-21,2025-08-25,1,2921.51,0.0,2921.51,Standard,Credit Card,Delivered,2025-08-28,Consumer,North
8782359,18030,477196,2025-10-06,2025-10-13,1,2921.51,25.0,2191.13,Economy,UPI,Delivered,2025-10-15,Small Business,North
6474224,18030,993014,2026-02-22,2026-02-27,1,2921.51,20.0,2337.21,Express,UPI,Shipped,,Small Business,East
4782078,97797,306674,2025-06-30,2025-07-07,2,1675.71,10.0,3016.28,Standard,UPI,Delivered,2025-07-14,Consumer,North
9218819,97797,262608,2026-03-10,2026-03-12,1,1675.71,0.0,1675.71,Standard,UPI,Shipped,,Corporate,South
4892294,74568,385379,2025-07-18,2025-07-22,2,1900.16,10.0,3420.29,Economy,Credit Card,Delivered,2025-07-28,Small Business,West
6345806,78497,944733,2026-03-11,2026-03-16,2,725.77,5.0,1378.96,Economy,Wallet,Cancelled,,Consumer,North
9260172,74568,491532,2025-03-03,2025-03-05,1,1900.16,15.0,1615.14,Economy,UPI,Delivered,2025-03-07,Small Business,South
6556386,74568,639392,2025-02-01,2025-02-03,1,1900.16,25.0,1425.12,Express,Credit Card,Delivered,2025-02-08,Small Business,West
2952169,78497,436252,2026-06-29,2026-07-09,2,725.77,5.0,1378.96,Economy,Net Banking,Delivered,2026-07-12,Small Business,East
4056335,97797,217945,2026-04-17,2026-04-20,3,1675.71,0.0,5027.13,Standard,UPI,Delivered,2026-04-25,Consumer,West
8939159,74568,490297,2026-04-25,2026-04-27,1,1900.16,5.0,1805.15,Express,UPI,Delivered,2026-05-04,Consumer,North
1629318,68899,122372,2026-06-03,2026-06-06,2,2456.67,0.0,4913.34,Standard,UPI,Shipped,,Consumer,West
4786183,56188,436252,2025-09-15,2025-09-18,1,3443.64,5.0,3271.46,Express,UPI,Delivered,2025-09-21,Small Business,South
8032402,79641,330334,2025-06-26,2025-06-30,1,5363.01,0.0,5363.01,Economy,UPI,Delivered,2025-07-07,Consumer,East
6749001,79641,765050,2025-03-28,2025-04-05,1,5363.01,0.0,5363.01,Economy,Credit Card,Delivered,2025-04-09,Consumer,West
2257227,28129,940868,2025-10-14,2025-10-28,3,6269.52,5.0,17868.13,Express,Debit Card,Delivered,2025-11-02,Consumer,North
9448452,68899,610529,2025-05-20,2025-05-25,3,2456.67,0.0,7370.01,Express,COD,Delivered,2025-05-26,Consumer,North
5751018,56188,750976,2026-05-25,2026-05-30,1,3443.64,15.0,2927.09,Economy,UPI,Delivered,2026-06-03,Consumer,East
1494402,79641,897573,2025-01-03,2025-01-06,1,5363.01,0.0,5363.01,Economy,UPI,Cancelled,,Small Business,West
4631465,68899,670563,2025-04-05,2025-04-11,1,2456.67,20.0,1965.34,Same Day,Credit Card,Delivered,2025-04-12,Consumer,East
6035740,79641,319445,2025-06-03,2025-06-05,2,5363.01,0.0,10726.02,Standard,Net Banking,Delivered,2025-06-07,Consumer,South
4681151,28129,469154,2025-05-08,2025-05-10,1,6269.52,0.0,6269.52,Standard,Debit Card,Returned,2025-05-15,Consumer,South
1496858,18474,697204,2025-05-23,2025-06-02,2,1417.87,0.0,2835.74,Economy,Credit Card,Delivered,2025-06-04,Consumer,South
4953931,74568,105859,2025-12-12,2025-12-19,1,1900.16,15.0,1615.14,Same Day,Credit Card,Cancelled,,Consumer,South
5698369,79641,806283,2025-07-18,2025-07-21,2,5363.01,0.0,10726.02,Same Day,Net Banking,Delivered,2025-07-22,Consumer,South
2573254,97797,206966,2025-11-26,2025-12-01,1,1675.71,10.0,1508.14,Express,UPI,Delivered,2025-12-02,Small Business,West
4236934,78497,351349,2026-04-30,2026-05-04,2,725.77,0.0,1451.54,Standard,Credit Card,Delivered,2026-05-08,Consumer,South
7607271,17733,263319,2025-11-22,2025-11-25,2,3137.12,25.0,4705.68,Standard,Credit Card,Delivered,2025-11-29,Consumer,North
6687843,87260,175945,2025-12-27,2025-12-30,1,3209.12,0.0,3209.12,Economy,UPI,Delivered,2026-01-04,Small Business,South
8363790,79641,695423,2025-08-07,2025-08-09,1,5363.01,5.0,5094.86,Standard,UPI,Delivered,2025-08-14,Consumer,West
3277110,79641,108922,2025-04-15,2025-04-19,3,5363.01,20.0,12871.22,Express,UPI,Delivered,2025-04-23,Corporate,South
5545927,68899,696555,2025-07-15,2025-07-18,2,2456.67,0.0,4913.34,Express,Credit Card,Delivered,2025-07-25,Consumer,South
5492557,74568,598537,2026-06-10,2026-06-14,1,1900.16,5.0,1805.15,Economy,Net Banking,Shipped,,Consumer,North
5057916,48964,977488,2025-11-29,2025-12-01,1,770.14,15.0,654.62,Standard,COD,Delivered,2025-12-06,Consumer,Central
2938750,21529,140302,2025-06-21,2025-06-29,1,919.39,5.0,873.42,Same Day,UPI,Shipped,,Consumer,South
1730314,79641,336188,2025-09-21,2025-09-25,2,5363.01,0.0,10726.02,Standard,Credit Card,Cancelled,,Small Business,North
3666447,56188,709849,2026-03-28,2026-04-04,2,3443.64,5.0,6542.92,Standard,UPI,Shipped,,Consumer,West
9396134,79641,934767,2025-12-17,2025-12-19,1,5363.01,0.0,5363.01,Standard,Debit Card,Shipped,,Small Business,Central
2528057,97797,791659,2025-11-06,2025-11-10,2,1675.71,20.0,2681.14,Standard,Credit Card,Shipped,,Consumer,South
5988336,85575,122372,2026-04-27,2026-05-03,2,3516.68,10.0,6330.02,Economy,Debit Card,Delivered,2026-05-07,Consumer,South
7646470,85575,974569,2025-12-18,2025-12-21,2,3516.68,10.0,6330.02,Economy,COD,Delivered,2025-12-24,Consumer,West
3732574,21529,371909,2025-12-07,2025-12-09,1,919.39,0.0,919.39,Standard,UPI,Cancelled,,Small Business,West
9331061,21529,599664,2025-05-03,2025-05-06,1,919.39,10.0,827.45,Economy,Wallet,Delivered,2025-05-08,Consumer,East
3245380,18474,475309,2025-03-14,2025-03-17,1,1417.87,10.0,1276.08,Express,UPI,Shipped,,Consumer,West
3774703,18474,306674,2026-06-10,2026-06-13,1,1417.87,0.0,1417.87,Express,UPI,Returned,2026-06-20,Consumer,West
5093987,85575,211372,2025-11-20,2025-11-23,1,3516.68,20.0,2813.34,Economy,Credit Card,Delivered,2025-11-29,Consumer,West
3581944,79641,353063,2025-09-03,2025-09-06,1,5363.01,10.0,4826.71,Express,UPI,Delivered,2025-09-12,Consumer,Central
3887565,18030,993014,2025-11-17,2025-11-22,1,2921.51,15.0,2483.28,Standard,Credit Card,Delivered,2025-11-26,Small Business,East
1454789,87260,436252,2025-02-13,2025-02-14,2,3209.12,5.0,6097.33,Standard,UPI,Delivered,2025-02-21,Small Business,Central
3235039,28129,943040,2026-03-20,2026-03-23,1,6269.52,0.0,6269.52,Express,Debit Card,Delivered,2026-03-25,Consumer,East
2765725,97797,754177,2025-05-18,2025-05-23,2,1675.71,15.0,2848.71,Economy,Debit Card,Shipped,,Consumer,Central
1551460,97797,236367,2026-03-10,2026-03-12,1,1675.71,15.0,1424.35,Express,UPI,Delivered,2026-03-17,Small Business,South
7841287,79641,457804,2025-10-28,2025-10-30,1,5363.01,5.0,5094.86,Standard,Credit Card,Delivered,2025-11-02,Consumer,West
